,Libelle,Date et heure de comptage,Débit horaire,Taux d'occupation,Etat trafic,Etat arc_Barré,Etat arc_Invalide,Date,Jour férié,Jour de la semaine_0,Jour de la semaine_1,Jour de la semaine_2,Jour de la semaine_3,Jour de la semaine_4,Jour de la semaine_5,Jour de la semaine_6,Jour de la semaine_0,Jour de la semaine_1,Jour de la semaine_2,Jour de la semaine_3,Jour de la semaine_4,Jour de la semaine_5,Jour de la semaine_6
4275,AV_Champs_Elysees,2022-01-11 14:00:00,984.0,21.21833,2,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4276,AV_Champs_Elysees,2022-03-16 07:00:00,685.0,7.25278,1,0,1,2022-03-16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4277,AV_Champs_Elysees,2021-11-11 06:00:00,354.0,4.45778,1,0,1,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4278,AV_Champs_Elysees,2022-05-06 03:00:00,539.0,7.50056,1,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4279,AV_Champs_Elysees,2022-03-24 21:00:00,1134.0,29.24667,2,0,1,2022-03-24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4280,AV_Champs_Elysees,2022-04-18 03:00:00,683.0,9.23611,1,0,1,2022-04-18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4281,AV_Champs_Elysees,2022-03-24 22:00:00,944.0,18.20722,2,0,1,2022-03-24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4282,AV_Champs_Elysees,2022-04-18 04:00:00,360.0,4.17834,1,0,1,2022-04-18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4283,AV_Champs_Elysees,2021-11-11 08:00:00,446.0,6.84445,1,0,1,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4284,AV_Champs_Elysees,2022-03-16 10:00:00,1260.0,15.47389,2,0,1,2022-03-16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4285,AV_Champs_Elysees,2022-04-18 05:00:00,224.0,2.42,1,0,1,2022-04-18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4286,AV_Champs_Elysees,2022-05-06 14:00:00,925.0,31.92945,3,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4287,AV_Champs_Elysees,2022-05-06 04:00:00,362.0,5.73278,1,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4288,AV_Champs_Elysees,2021-11-11 12:00:00,146.0,4.26222,1,1,0,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4289,AV_Champs_Elysees,2022-04-18 09:00:00,336.0,3.94889,1,0,1,2022-04-18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4290,AV_Champs_Elysees,2022-05-06 15:00:00,1049.0,26.56278,2,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4291,AV_Champs_Elysees,2022-09-15 10:00:00,1322.0,21.36056,2,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4292,AV_Champs_Elysees,2022-09-15 09:00:00,1387.0,17.37111,2,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4293,AV_Champs_Elysees,2022-09-15 08:00:00,1112.0,11.80833,1,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4294,AV_Champs_Elysees,2022-09-15 06:00:00,361.0,3.785,1,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4295,AV_Champs_Elysees,2022-09-15 05:00:00,201.0,2.37,1,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4296,AV_Champs_Elysees,2022-09-15 02:00:00,537.0,7.84222,1,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4297,AV_Champs_Elysees,2022-09-15 01:00:00,702.0,12.31111,1,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4298,AV_Champs_Elysees,2022-03-16 12:00:00,1138.0,28.16722,2,0,1,2022-03-16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4299,AV_Champs_Elysees,2022-04-16 07:00:00,332.0,4.16389,1,0,1,2022-04-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4300,AV_Champs_Elysees,2022-05-06 06:00:00,324.0,3.82333,1,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4301,AV_Champs_Elysees,2022-08-22 10:00:00,790.0,11.77167,1,0,1,2022-08-22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4302,AV_Champs_Elysees,2022-08-22 09:00:00,773.0,9.715,1,0,1,2022-08-22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4303,AV_Champs_Elysees,2022-08-22 08:00:00,543.0,6.435,1,0,1,2022-08-22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4304,AV_Champs_Elysees,2022-08-22 06:00:00,230.0,2.51722,1,0,1,2022-08-22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4305,AV_Champs_Elysees,2022-08-22 01:00:00,650.0,9.99611,1,0,1,2022-08-22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4306,AV_Champs_Elysees,2022-07-06 12:00:00,711.8333333333334,14.051388333333332,0,0,1,2022-07-06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4307,AV_Champs_Elysees,2022-07-06 10:00:00,773.6666666666666,18.106666666666666,0,0,1,2022-07-06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4308,AV_Champs_Elysees,2022-07-06 05:00:00,835.5,22.161945,0,0,1,2022-07-06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4309,AV_Champs_Elysees,2022-07-06 03:00:00,897.3333333333334,26.21722333333333,0,0,1,2022-07-06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4310,AV_Champs_Elysees,2022-07-06 02:00:00,959.1666666666669,30.272501666666663,0,0,1,2022-07-06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4311,AV_Champs_Elysees,2022-03-16 13:00:00,1021.0,34.32778,3,0,1,2022-03-16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4312,AV_Champs_Elysees,2022-05-06 07:00:00,657.0,7.41667,1,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4313,AV_Champs_Elysees,2022-05-06 05:00:00,232.0,2.84389,1,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4314,AV_Champs_Elysees,2022-01-11 17:00:00,1030.0,27.95556,2,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4315,AV_Champs_Elysees,2022-11-14 08:00:00,895.5,23.87926333333333,0,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4316,AV_Champs_Elysees,2022-11-14 07:00:00,761.0,19.802966666666663,0,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4317,AV_Champs_Elysees,2022-11-14 05:00:00,626.5,15.72667,0,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4318,AV_Champs_Elysees,2022-11-14 04:00:00,492.0,11.65037333333333,0,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4319,AV_Champs_Elysees,2022-11-14 01:00:00,357.5,7.574076666666663,0,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4320,AV_Champs_Elysees,2021-11-11 09:00:00,223.0,3.49778,1,1,0,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4321,AV_Champs_Elysees,2022-05-06 08:00:00,859.0,10.37556,1,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4322,AV_Champs_Elysees,2022-03-25 03:00:00,453.0,5.405,1,0,1,2022-03-25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4323,AV_Champs_Elysees,2022-09-15 22:00:00,913.0,16.845,2,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4324,AV_Champs_Elysees,2022-09-15 21:00:00,1110.0,21.18945,2,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4325,AV_Champs_Elysees,2022-09-15 18:00:00,1170.0,22.09833,2,0,1,2022-09-15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4326,AV_Champs_Elysees,2022-03-16 02:00:00,419.0,4.95389,1,0,1,2022-03-16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4327,AV_Champs_Elysees,2022-02-23 01:00:00,487.0,6.55444,1,0,1,2022-02-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4328,AV_Champs_Elysees,2022-02-23 03:00:00,301.0,3.71056,1,0,1,2022-02-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4329,AV_Champs_Elysees,2022-02-23 05:00:00,177.0,2.13278,1,0,1,2022-02-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4330,AV_Champs_Elysees,2022-02-23 08:00:00,951.0,10.67167,1,0,1,2022-02-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4331,AV_Champs_Elysees,2022-02-23 09:00:00,1197.0,13.81612,1,0,1,2022-02-23,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4332,AV_Champs_Elysees,2021-11-11 10:00:00,18.0,0.07445,1,1,0,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4333,AV_Champs_Elysees,2022-01-11 13:00:00,1171.0,26.47056,2,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4334,AV_Champs_Elysees,2022-04-17 22:00:00,780.0,14.86167,1,0,1,2022-04-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4335,AV_Champs_Elysees,2022-03-25 04:00:00,318.0,4.72278,1,0,1,2022-03-25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4336,AV_Champs_Elysees,2022-01-11 07:00:00,641.0,7.075,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4337,AV_Champs_Elysees,2022-03-16 03:00:00,295.0,3.46111,1,0,1,2022-03-16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4338,AV_Champs_Elysees,2022-01-11 08:00:00,1101.0,12.45834,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4339,AV_Champs_Elysees,2022-05-06 16:00:00,691.0,12.93222,1,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4340,AV_Champs_Elysees,2022-04-18 14:00:00,975.0,25.48111,2,0,1,2022-04-18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4341,AV_Champs_Elysees,2022-01-11 15:00:00,1105.0,21.61722,2,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4342,AV_Champs_Elysees,2022-03-25 06:00:00,363.0,4.44833,1,0,1,2022-03-25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4343,AV_Champs_Elysees,2022-05-06 17:00:00,1045.0,31.85778,3,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4344,AV_Champs_Elysees,2022-04-18 00:00:00,1065.0,20.95278,2,0,1,2022-04-18,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4345,AV_Champs_Elysees,2022-01-11 09:00:00,1256.0,13.66,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4346,AV_Champs_Elysees,2022-09-22 11:00:00,1178.0,16.82722,2,0,1,2022-09-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4347,AV_Champs_Elysees,2022-09-22 09:00:00,1359.0,15.27167,2,0,1,2022-09-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4348,AV_Champs_Elysees,2022-09-22 08:00:00,1021.0,11.97556,1,0,1,2022-09-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4349,AV_Champs_Elysees,2022-09-22 07:00:00,623.0,6.43667,1,0,1,2022-09-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4350,AV_Champs_Elysees,2022-09-22 05:00:00,262.0,2.71222,1,0,1,2022-09-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4351,AV_Champs_Elysees,2022-09-22 04:00:00,307.0,3.64722,1,0,1,2022-09-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4352,AV_Champs_Elysees,2022-09-22 03:00:00,383.0,4.24278,1,0,1,2022-09-22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4353,AV_Champs_Elysees,2022-03-24 12:00:00,1130.0,24.31055,2,0,1,2022-03-24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4354,AV_Champs_Elysees,2022-01-11 10:00:00,1259.0,14.77278,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4355,AV_Champs_Elysees,2022-01-11 04:00:00,152.0,1.72444,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4356,AV_Champs_Elysees,2022-10-24 14:00:00,1061.0,23.22444,2,0,1,2022-10-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4357,AV_Champs_Elysees,2022-10-24 12:00:00,1105.0,23.67444,2,0,1,2022-10-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4358,AV_Champs_Elysees,2022-10-24 09:00:00,1199.0,15.07222,2,0,1,2022-10-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4359,AV_Champs_Elysees,2022-10-24 06:00:00,298.0,3.305,1,0,1,2022-10-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4360,AV_Champs_Elysees,2022-10-24 04:00:00,207.0,2.43,1,0,1,2022-10-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4361,AV_Champs_Elysees,2022-10-24 03:00:00,293.0,4.15889,1,0,1,2022-10-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4362,AV_Champs_Elysees,2022-10-24 02:00:00,401.0,5.95833,1,0,1,2022-10-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4363,AV_Champs_Elysees,2022-10-24 01:00:00,629.0,11.03556,1,0,1,2022-10-24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4364,AV_Champs_Elysees,2022-05-06 18:00:00,953.0,26.57778,2,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4365,AV_Champs_Elysees,2022-03-15 09:00:00,800.5,17.78778,0,0,1,2022-03-15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4366,AV_Champs_Elysees,2022-11-15 00:00:00,648.0,8.99778,1,0,1,2022-11-15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4367,AV_Champs_Elysees,2022-11-14 23:00:00,649.0,10.07723,1,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4368,AV_Champs_Elysees,2022-11-14 22:00:00,712.0,10.57111,1,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4369,AV_Champs_Elysees,2022-11-14 21:00:00,895.0,14.55,1,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4370,AV_Champs_Elysees,2022-11-14 19:00:00,1051.0,27.68833,2,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4371,AV_Champs_Elysees,2022-11-14 16:00:00,1123.0,31.79778,3,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4372,AV_Champs_Elysees,2022-11-14 15:00:00,1125.0,24.67222,2,0,1,2022-11-14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4373,AV_Champs_Elysees,2022-05-06 20:00:00,1053.0,27.78833,2,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4374,AV_Champs_Elysees,2022-01-11 05:00:00,131.0,17.45556,2,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4375,AV_Champs_Elysees,2022-03-15 10:00:00,642.0,25.46917,0,0,1,2022-03-15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4376,AV_Champs_Elysees,2022-03-24 14:00:00,1153.0,33.48278,3,0,1,2022-03-24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4377,AV_Champs_Elysees,2022-04-17 11:00:00,1260.0,17.41111,2,0,1,2022-04-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4378,AV_Champs_Elysees,2021-11-11 21:00:00,1098.0,24.52333,2,0,1,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4379,AV_Champs_Elysees,2022-04-17 12:00:00,1090.0,22.16667,2,0,1,2022-04-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4380,AV_Champs_Elysees,2022-01-11 12:00:00,1062.0,16.92611,2,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4381,AV_Champs_Elysees,2022-01-11 21:00:00,860.0,16.42111,2,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4382,AV_Champs_Elysees,2022-10-12 00:00:00,510.0,7.86611,1,0,1,2022-10-12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4383,AV_Champs_Elysees,2022-10-11 23:00:00,558.0,8.23056,1,0,1,2022-10-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4384,AV_Champs_Elysees,2022-10-11 22:00:00,670.0,13.07333,1,0,1,2022-10-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4385,AV_Champs_Elysees,2022-10-11 21:00:00,896.0,16.52222,2,0,1,2022-10-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4386,AV_Champs_Elysees,2022-10-11 15:00:00,960.0,19.8,2,0,1,2022-10-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4387,AV_Champs_Elysees,2021-11-25 01:00:00,725.0,12.07722,1,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4388,AV_Champs_Elysees,2021-11-25 02:00:00,585.0,6.94222,1,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4389,AV_Champs_Elysees,2021-11-25 03:00:00,439.0,6.18833,1,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4390,AV_Champs_Elysees,2021-11-25 06:00:00,664.0,15.02723,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4391,AV_Champs_Elysees,2021-11-25 07:00:00,906.0,18.36389,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4392,AV_Champs_Elysees,2021-11-25 11:00:00,1186.0,23.55222,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4393,AV_Champs_Elysees,2021-11-25 15:00:00,1219.0,28.30334,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4394,AV_Champs_Elysees,2021-11-25 16:00:00,1238.0,25.16222,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4395,AV_Champs_Elysees,2021-11-25 18:00:00,1169.0,23.19,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4396,AV_Champs_Elysees,2021-11-25 19:00:00,1270.0,24.17889,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4397,AV_Champs_Elysees,2021-11-25 20:00:00,1177.0,25.425,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4398,AV_Champs_Elysees,2021-11-25 21:00:00,1139.0,22.86222,2,0,1,2021-11-25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4399,AV_Champs_Elysees,2022-01-11 06:00:00,264.0,3.06111,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4400,AV_Champs_Elysees,2022-03-15 14:00:00,648.5,12.81278,0,0,1,2022-03-15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4401,AV_Champs_Elysees,2021-11-11 22:00:00,1033.0,22.56445,2,0,1,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4402,AV_Champs_Elysees,2022-05-06 23:00:00,842.0,27.43889,2,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4403,AV_Champs_Elysees,2022-01-11 22:00:00,759.0,13.24167,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4404,AV_Champs_Elysees,2022-07-06 00:00:00,760.625,14.26715625,0,0,1,2022-07-06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4405,AV_Champs_Elysees,2022-07-05 22:00:00,762.25,15.2926425,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4406,AV_Champs_Elysees,2022-07-05 21:00:00,763.875,16.31812875,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4407,AV_Champs_Elysees,2022-07-05 20:00:00,765.5,17.343615,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4408,AV_Champs_Elysees,2022-07-05 19:00:00,767.125,18.36910125,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4409,AV_Champs_Elysees,2022-07-05 18:00:00,768.75,19.3945875,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4410,AV_Champs_Elysees,2022-07-05 17:00:00,770.375,20.42007375,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4411,AV_Champs_Elysees,2022-07-05 16:00:00,772.0,21.44556,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4412,AV_Champs_Elysees,2022-07-05 13:00:00,773.625,22.47104625,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4413,AV_Champs_Elysees,2022-07-05 10:00:00,775.25,23.4965325,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4414,AV_Champs_Elysees,2022-07-05 09:00:00,776.875,24.52201875,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4415,AV_Champs_Elysees,2022-07-05 06:00:00,778.5,25.547505,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4416,AV_Champs_Elysees,2022-07-05 05:00:00,780.125,26.57299125,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4417,AV_Champs_Elysees,2022-07-05 04:00:00,781.75,27.5984775,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4418,AV_Champs_Elysees,2022-07-05 03:00:00,783.375,28.62396375,0,0,1,2022-07-05,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4419,AV_Champs_Elysees,2022-05-07 00:00:00,785.0,29.64945,2,0,1,2022-05-07,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4420,AV_Champs_Elysees,2022-04-17 16:00:00,1100.0,26.60167,2,0,1,2022-04-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4421,AV_Champs_Elysees,2021-11-11 23:00:00,909.0,19.135,2,0,1,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4422,AV_Champs_Elysees,2022-05-06 22:00:00,1033.0,19.57333,2,0,1,2022-05-06,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4423,AV_Champs_Elysees,2022-03-15 15:00:00,829.5,15.835275,0,0,1,2022-03-15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4424,AV_Champs_Elysees,2022-01-11 23:00:00,626.0,12.09722,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4425,AV_Champs_Elysees,2022-01-11 02:00:00,314.0,3.495,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4426,AV_Champs_Elysees,2022-04-17 17:00:00,1160.0,34.97278,3,0,1,2022-04-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4427,AV_Champs_Elysees,2022-03-16 01:00:00,542.0,8.415,1,0,1,2022-03-16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4428,AV_Champs_Elysees,2022-04-17 15:00:00,1044.0,24.30889,2,0,1,2022-04-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4429,AV_Champs_Elysees,2021-12-22 04:00:00,529.0,2.50611,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4430,AV_Champs_Elysees,2021-12-22 06:00:00,987.0,3.52389,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4431,AV_Champs_Elysees,2021-12-22 07:00:00,1205.0,8.07389,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4432,AV_Champs_Elysees,2021-12-22 09:00:00,1363.0,14.25778,1,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4433,AV_Champs_Elysees,2021-12-22 13:00:00,1115.0,38.18222,3,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4434,AV_Champs_Elysees,2021-12-22 14:00:00,1275.0,36.41389,3,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4435,AV_Champs_Elysees,2021-12-22 15:00:00,1422.0,38.53223,3,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4436,AV_Champs_Elysees,2021-12-22 16:00:00,1386.0,35.91111,3,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4437,AV_Champs_Elysees,2021-12-22 17:00:00,1219.0,39.30889,3,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4438,AV_Champs_Elysees,2021-12-22 21:00:00,1185.0,37.08556,3,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4439,AV_Champs_Elysees,2021-12-22 22:00:00,1144.0,28.175,2,0,1,2021-12-22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4440,AV_Champs_Elysees,2022-04-16 03:00:00,967.0,15.94889,2,0,1,2022-04-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4441,AV_Champs_Elysees,2021-11-11 01:00:00,871.0,13.90722,1,0,1,2021-11-11,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4442,AV_Champs_Elysees,2022-01-11 01:00:00,397.0,4.85945,1,0,1,2022-01-11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4443,AV_Champs_Elysees,2022-04-16 04:00:00,610.0,7.42945,1,0,1,2022-04-16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4444,AV_Champs_Elysees,2022-06-19 00:00:00,1159.0,32.37333,3,0,1,2022-06-19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4445,AV_Champs_Elysees,2022-06-18 23:00:00,1163.0,30.51834,3,0,1,2022-06-18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
